cidade,semana,tmedia,tmax,tmin,chuva
Campina Grande,2017-10-08T00:00:00Z,24.304761904761904,30.5,18,1.8
Campina Grande,2017-10-15T00:00:00Z,24.16190476190476,31.2,18.5,12.1
Campina Grande,2017-10-22T00:00:00Z,24.28095238095238,30.3,18.5,11.3
Campina Grande,2017-10-29T00:00:00Z,25.761904761904763,32,19.5,0
Campina Grande,2017-11-05T00:00:00Z,25.1,31.6,19.2,0
Campina Grande,2017-11-12T00:00:00Z,25.057142857142857,32.6,18.6,2.6
Campina Grande,2017-11-19T00:00:00Z,25.442857142857143,32.1,19.3,1
Campina Grande,2017-11-26T00:00:00Z,25.51904761904762,31.4,19.2,0.3
Campina Grande,2017-12-03T00:00:00Z,26.35238095238095,33.3,20,0
Campina Grande,2017-12-10T00:00:00Z,25.973809523809525,32.4,19.5,0.4
Campina Grande,2017-12-17T00:00:00Z,25.553333333333335,31.2,20.3,0.1
Campina Grande,2017-12-31T00:00:00Z,26.72,32.6,20.2,0
Campina Grande,2018-01-07T00:00:00Z,26.02857142857143,32.6,20.1,0.3
Campina Grande,2018-01-14T00:00:00Z,24.847619047619048,31.9,19.3,47.5
Campina Grande,2018-01-21T00:00:00Z,24.914285714285715,29.8,19.6,16.400000000000002
Campina Grande,2018-01-28T00:00:00Z,25.84285714285714,31.2,20.3,0.9
Campina Grande,2018-02-04T00:00:00Z,25.942857142857143,32.4,18.8,68.10000000000001
Campina Grande,2018-02-18T00:00:00Z,25.450000000000003,29.8,20.4,0
Campina Grande,2018-02-25T00:00:00Z,24.5,30.1,19.5,32.699999999999996
Campina Grande,2018-03-04T00:00:00Z,25.461904761904762,30.8,20.5,4.3
Campina Grande,2018-03-11T00:00:00Z,26.057142857142857,31.2,17.2,0.4
Campina Grande,2018-03-18T00:00:00Z,25.847619047619048,31,20.3,0
Campina Grande,2018-03-25T00:00:00Z,24.02857142857143,30.5,19.6,36.6
Campina Grande,2018-04-01T00:00:00Z,25.12857142857143,30.3,20,17.7
Campina Grande,2018-04-08T00:00:00Z,24.095238095238095,29,19.5,22.900000000000002
Campina Grande,2018-04-15T00:00:00Z,23.86190476190476,28.6,18.6,41.6
Campina Grande,2018-04-22T00:00:00Z,23.561904761904763,28.4,18.5,95
Campina Grande,2018-04-29T00:00:00Z,23.68095238095238,28.2,19,35.5
Campina Grande,2018-05-06T00:00:00Z,23.733333333333334,27.7,18.6,12.7
Campina Grande,2018-05-13T00:00:00Z,23.8,28.6,19,38.7
Campina Grande,2018-05-20T00:00:00Z,23.64,29,17.9,13.3
Campina Grande,2018-05-27T00:00:00Z,23.33809523809524,27.9,17.8,15.299999999999999
Campina Grande,2018-06-03T00:00:00Z,23.28333333333333,27.2,17.8,10.9
Campina Grande,2018-06-10T00:00:00Z,23.086666666666666,27.4,18.1,2.9
Campina Grande,2018-06-17T00:00:00Z,22.723809523809525,27.3,17.1,0.8
Campina Grande,2018-06-24T00:00:00Z,22.166666666666668,27.6,16.6,8.7
Campina Grande,2018-07-01T00:00:00Z,22.63809523809524,28.3,16.6,17.5
Campina Grande,2018-07-08T00:00:00Z,22.45,27.8,17.2,8.700000000000001
Campina Grande,2018-07-15T00:00:00Z,22.205555555555556,27.6,16.8,1.9000000000000001
Campina Grande,2018-07-22T00:00:00Z,22.45714285714286,28,17.1,2
Campina Grande,2018-07-29T00:00:00Z,23.313333333333333,28.7,17.3,0
Campina Grande,2018-08-05T00:00:00Z,23.55,29.7,17.2,0
Campina Grande,2018-08-12T00:00:00Z,24.31904761904762,30.4,17.9,0
Campina Grande,2018-08-19T00:00:00Z,23.307142857142857,29.7,17.3,8.200000000000001
Campina Grande,2018-08-26T00:00:00Z,22.826190476190476,29.7,17.1,1.9
Campina Grande,2018-09-02T00:00:00Z,23.84285714285714,29.9,17.8,1
Campina Grande,2018-09-09T00:00:00Z,23.833333333333332,28.8,18.6,0
Campina Grande,2018-09-16T00:00:00Z,24.266666666666666,29.3,18,0.9
Campina Grande,2018-09-23T00:00:00Z,24.626190476190477,32.1,17.9,0
Campina Grande,2018-09-30T00:00:00Z,25.253333333333334,32,18,0
Campina Grande,2018-10-07T00:00:00Z,25.10952380952381,30.7,18.9,1.8
Campina Grande,2018-10-14T00:00:00Z,25.919047619047618,32.9,19.2,0
Campina Grande,2018-10-21T00:00:00Z,26.080952380952382,32.1,19.5,0
Campina Grande,2018-10-28T00:00:00Z,26.152380952380952,32.7,19.7,0
Campina Grande,2018-11-04T00:00:00Z,25.977777777777778,32.3,20.2,0
Campina Grande,2018-11-11T00:00:00Z,26.223809523809525,32,19.8,0
Campina Grande,2018-11-18T00:00:00Z,26.3,32.2,20.4,0
Campina Grande,2018-11-25T00:00:00Z,25.409523809523808,31.8,19.9,2.7
Campina Grande,2018-12-02T00:00:00Z,27.33809523809524,33.4,20.3,0
Campina Grande,2018-12-09T00:00:00Z,25.495238095238097,31.5,18.8,24.599999999999998
Campina Grande,2018-12-16T00:00:00Z,25.557142857142857,31.2,19.2,4.1
Campina Grande,2018-12-23T00:00:00Z,24.12142857142857,32.4,19.2,0
Campina Grande,2018-12-30T00:00:00Z,26.135714285714286,33.1,20.1,0
Campina Grande,2019-01-06T00:00:00Z,25.633333333333333,32.1,19.2,3.8
Campina Grande,2019-01-13T00:00:00Z,27.12857142857143,33.5,20,0
Campina Grande,2019-01-20T00:00:00Z,26.67142857142857,33.3,19.6,0
Campina Grande,2019-01-27T00:00:00Z,26.395238095238096,32.4,19.6,7.3999999999999995
Campina Grande,2019-02-03T00:00:00Z,25.314285714285713,32.2,19.5,20.1
Campina Grande,2019-02-10T00:00:00Z,25.994444444444444,31.1,20.3,9.6
Campina Grande,2019-02-17T00:00:00Z,25.85238095238095,31.6,20.5,18.900000000000002
Campina Grande,2019-02-24T00:00:00Z,25.94761904761905,31.1,20.5,2
Campina Grande,2019-03-03T00:00:00Z,25.271428571428572,31.4,20.3,13.5
Campina Grande,2019-03-10T00:00:00Z,26.066666666666666,31.6,20.4,7.1
Campina Grande,2019-03-17T00:00:00Z,27.14761904761905,33.4,21.3,0
Campina Grande,2019-03-24T00:00:00Z,26.104761904761904,31.9,20,6
Campina Grande,2019-03-31T00:00:00Z,25.49047619047619,30.6,19.6,32.7
Campina Grande,2019-04-07T00:00:00Z,25.885714285714286,31.1,20.6,0.6
Campina Grande,2019-04-14T00:00:00Z,26.142857142857142,31.8,20.3,17.6
Campina Grande,2019-04-21T00:00:00Z,25.404761904761905,30.7,20,42.1
Campina Grande,2019-04-28T00:00:00Z,26.066666666666666,30.5,20.3,1.3
Campina Grande,2019-05-05T00:00:00Z,25.7,30.4,21.1,0
Campos do Jordão,1987-12-27T00:00:00Z,19.9,23.2,11.3,3.5
Campos do Jordão,1988-01-03T00:00:00Z,17.761904761904763,24,12.9,98.7
Campos do Jordão,1988-01-10T00:00:00Z,19.223809523809525,24.9,9.2,74.1
Campos do Jordão,1988-01-17T00:00:00Z,21.605555555555558,28,13.3,54
Campos do Jordão,1988-01-24T00:00:00Z,20.68095238095238,26.2,13.5,7.5
Campos do Jordão,1988-01-31T00:00:00Z,18.64761904761905,25.2,13.2,25.1
Campos do Jordão,1988-02-07T00:00:00Z,17.48095238095238,23,12.9,11.2
Campos do Jordão,1988-02-14T00:00:00Z,18.98095238095238,24.4,13.5,16.4
Campos do Jordão,1988-02-21T00:00:00Z,19.20952380952381,23.6,10,25.3
Campos do Jordão,1988-02-28T00:00:00Z,19.176190476190477,24.8,13,16.6
Campos do Jordão,1988-03-06T00:00:00Z,18.461904761904762,22.8,8.6,57.4
Campos do Jordão,1988-03-13T00:00:00Z,18.39047619047619,24.6,6,120.1
Campos do Jordão,1988-03-20T00:00:00Z,18.214285714285715,25,6.4,0
Campos do Jordão,1988-03-27T00:00:00Z,19.38095238095238,25.2,9.4,12.4
Campos do Jordão,1988-04-03T00:00:00Z,17.380952380952383,21.5,10,48.6
Campos do Jordão,1988-04-10T00:00:00Z,16.323809523809523,22.2,9,63.3
Campos do Jordão,1988-04-17T00:00:00Z,17.41904761904762,21.6,12,13.9
Campos do Jordão,1988-04-24T00:00:00Z,17.03333333333333,23.2,10.9,11.299999999999999
Campos do Jordão,1988-05-01T00:00:00Z,15.514285714285714,21.2,6.2,30
Campos do Jordão,1988-05-08T00:00:00Z,14.980952380952381,20.8,3,19.4
Campos do Jordão,1988-05-15T00:00:00Z,15.62857142857143,20.6,6.8,29
Campos do Jordão,1988-05-22T00:00:00Z,14.39047619047619,19.8,6,36.8
Campos do Jordão,1988-05-29T00:00:00Z,11.219047619047618,16.6,-1.3,65
Campos do Jordão,1988-06-05T00:00:00Z,11.627777777777778,22,-7.2,4.4
Campos do Jordão,1988-06-12T00:00:00Z,10.744444444444445,17,-3,21.200000000000003
Campos do Jordão,1988-06-19T00:00:00Z,13.19047619047619,20.5,-2,0.5
Campos do Jordão,1988-06-26T00:00:00Z,12.576190476190476,19.4,1.8,1
Campos do Jordão,1988-07-03T00:00:00Z,12.3,19.4,2.4,0
Campos do Jordão,1988-07-10T00:00:00Z,8.219047619047618,16,-4,0.8
Campos do Jordão,1988-07-17T00:00:00Z,9.533333333333333,20,-3,0
Campos do Jordão,1988-07-24T00:00:00Z,9.238095238095237,18,-2,0
Campos do Jordão,1988-07-31T00:00:00Z,10.219047619047618,19,-3,0
Campos do Jordão,1988-08-07T00:00:00Z,12.233333333333333,21.8,1.1,0
Campos do Jordão,1988-08-14T00:00:00Z,13.266666666666667,22,-0.7,0
Campos do Jordão,1988-08-21T00:00:00Z,15.804761904761905,25.2,0.4,0
Campos do Jordão,1988-08-28T00:00:00Z,16.36190476190476,26.2,3.8,0
Campos do Jordão,1988-09-04T00:00:00Z,15.8,25.8,1.6,0
Campos do Jordão,1988-09-11T00:00:00Z,19.258333333333333,26.8,5.9,0
Campos do Jordão,1988-09-18T00:00:00Z,19.113333333333333,28.2,8.6,0.5
Campos do Jordão,1988-09-25T00:00:00Z,18.047619047619047,28.6,8.4,8.4
Campos do Jordão,1988-10-02T00:00:00Z,16.919047619047618,24.4,5.4,43.6
Campos do Jordão,1988-10-09T00:00:00Z,14.704761904761906,22,4.2,48
Campos do Jordão,1988-10-16T00:00:00Z,15.60952380952381,22,5.8,40.5
Campos do Jordão,1988-10-23T00:00:00Z,15.185714285714285,22,7.2,46.9
Campos do Jordão,1988-10-30T00:00:00Z,13.633333333333333,19.4,8.2,27.1
Campos do Jordão,1988-11-06T00:00:00Z,17.67142857142857,25.4,8.4,33.4
Campos do Jordão,1988-11-13T00:00:00Z,17.890476190476193,24.4,9.8,39.1
Campos do Jordão,1988-11-20T00:00:00Z,17.19047619047619,23,9.7,25.6
Campos do Jordão,1988-11-27T00:00:00Z,15.223809523809523,20.8,8.2,28.799999999999997
Campos do Jordão,1988-12-04T00:00:00Z,18.004761904761903,23.7,6.4,1
Campos do Jordão,1988-12-11T00:00:00Z,19.204761904761906,24.6,10.2,12
Campos do Jordão,1988-12-18T00:00:00Z,17.83809523809524,23.4,12.3,83.5
Campos do Jordão,1988-12-25T00:00:00Z,18.3,24.9,13.1,37.699999999999996
Campos do Jordão,1989-01-15T00:00:00Z,19.244444444444444,25,12.5,12.399999999999999
Campos do Jordão,1989-01-22T00:00:00Z,19.447619047619046,25.2,9.2,22.2
Campos do Jordão,1989-01-29T00:00:00Z,18.914285714285715,25.4,11.3,61.2
Campos do Jordão,1989-02-05T00:00:00Z,17.385714285714286,22.6,12.9,137.3
Campos do Jordão,1989-02-12T00:00:00Z,18.633333333333333,24,14.3,96.7
Campos do Jordão,1989-02-19T00:00:00Z,19.976190476190474,25.6,12.1,27.400000000000002
Campos do Jordão,1989-02-26T00:00:00Z,18.542857142857144,24.4,12.2,91.8
Campos do Jordão,1989-03-05T00:00:00Z,18.461904761904762,23.4,12.3,39.4
Campos do Jordão,1989-03-12T00:00:00Z,18.214285714285715,25.6,13.1,68.3
Campos do Jordão,1989-03-19T00:00:00Z,18.795238095238094,23.6,10.8,1
Campos do Jordão,1989-03-26T00:00:00Z,18.214285714285715,23.4,10.8,22.8
Campos do Jordão,1989-04-02T00:00:00Z,18.533333333333335,25.2,8.4,35.5
Campos do Jordão,1989-04-09T00:00:00Z,18.514285714285716,24.2,10.2,32.400000000000006
Campos do Jordão,1989-04-16T00:00:00Z,15.923809523809524,22.4,4.4,5
Campos do Jordão,1989-04-23T00:00:00Z,16.16111111111111,23.2,5.4,0
Campos do Jordão,1989-04-30T00:00:00Z,17.833333333333332,24.3,10.4,17.7
Campos do Jordão,1989-05-07T00:00:00Z,12.19047619047619,18.2,2.2,1
Campos do Jordão,1989-05-14T00:00:00Z,12.852380952380953,20.6,0.4,0
Campos do Jordão,1989-05-21T00:00:00Z,12.128571428571428,22.5,1,2.4
Campos do Jordão,1989-05-28T00:00:00Z,11.142857142857142,19.4,-0.2,6.3
Campos do Jordão,1989-06-04T00:00:00Z,13.095238095238095,20.1,5.2,1.8
Campos do Jordão,1989-06-11T00:00:00Z,9.547619047619047,16.6,-1.4,28.3
Campos do Jordão,1989-06-18T00:00:00Z,11.35,19.2,2,0
Campos do Jordão,1989-06-25T00:00:00Z,11.314285714285715,23,-1,17.4
Campos do Jordão,1989-07-02T00:00:00Z,10.288888888888888,21.2,3.2,0.1
Campos do Jordão,1989-07-09T00:00:00Z,8.39047619047619,18.6,-3,0
Campos do Jordão,1989-07-16T00:00:00Z,9.59047619047619,20.8,-4,0
Campos do Jordão,1989-07-23T00:00:00Z,14.085714285714285,20.4,-1.6,52.4
Campos do Jordão,1989-07-30T00:00:00Z,11.923809523809524,21.2,-2,38.2
Campos do Jordão,1989-08-06T00:00:00Z,12.566666666666666,19.6,-0.2,0.2
Campos do Jordão,1989-08-13T00:00:00Z,12.433333333333334,20,-1.2,0
Campos do Jordão,1989-08-20T00:00:00Z,15.25,21,8,27.799999999999997
Campos do Jordão,1989-08-27T00:00:00Z,13.941666666666666,21.6,3.2,4.2
Campos do Jordão,1989-09-03T00:00:00Z,14.75,21.2,3,0.1
Campos do Jordão,1989-09-10T00:00:00Z,16.72222222222222,23.5,4.3,15.5
Campos do Jordão,1989-09-17T00:00:00Z,14.085714285714285,22.9,3.6,0
Campos do Jordão,1989-09-24T00:00:00Z,14.1,24.4,8.5,25.299999999999997
Campos do Jordão,1989-10-01T00:00:00Z,15.940000000000001,22,5.8,4
Campos do Jordão,1989-10-08T00:00:00Z,15.638095238095238,23.5,6.4,23
Campos do Jordão,1989-10-15T00:00:00Z,14.704761904761904,20.4,3.2,3.8
Campos do Jordão,1989-10-22T00:00:00Z,16.19047619047619,23.5,6.2,3
Campos do Jordão,1989-10-29T00:00:00Z,15.988888888888887,23.3,1.4,0
Campos do Jordão,1989-11-05T00:00:00Z,16.855555555555554,22.2,5.8,43.599999999999994
Campos do Jordão,1989-11-12T00:00:00Z,17.011111111111113,22,6.4,81.2
Campos do Jordão,1989-11-19T00:00:00Z,17.93888888888889,23.9,12.1,50.5
Campos do Jordão,1989-11-26T00:00:00Z,17.676190476190477,23.2,3.4,0
Campos do Jordão,1989-12-03T00:00:00Z,18.891666666666666,24,8.6,0.5
Campos do Jordão,1989-12-10T00:00:00Z,18.106666666666666,22.5,13.2,36.8
Campos do Jordão,1989-12-17T00:00:00Z,16.804761904761904,23.8,6,43
Campos do Jordão,1989-12-24T00:00:00Z,16.844444444444445,22.5,7.3,66.6
Campos do Jordão,1989-12-31T00:00:00Z,17.35238095238095,23,14.1,61
Campos do Jordão,1990-01-07T00:00:00Z,19.495238095238097,26,13.9,41
Campos do Jordão,1990-01-14T00:00:00Z,21.076190476190476,27,13.3,24.099999999999998
Campos do Jordão,1990-01-21T00:00:00Z,20.323809523809523,27.3,11.2,42.4
Campos do Jordão,1990-01-28T00:00:00Z,19.80952380952381,26.2,10.5,1.5
Campos do Jordão,1990-02-04T00:00:00Z,19.594444444444445,25,9.2,11.1
Campos do Jordão,1990-02-11T00:00:00Z,19.12,25.2,13.7,41.8
Campos do Jordão,1990-02-18T00:00:00Z,18.522222222222222,24,10.1,18.8
Campos do Jordão,1990-02-25T00:00:00Z,17.122222222222224,22.8,10.1,175.5
Campos do Jordão,1990-03-04T00:00:00Z,18.705555555555556,24,10.2,27.3
Campos do Jordão,1990-03-11T00:00:00Z,20.076190476190476,26.2,12.3,31.5
Campos do Jordão,1990-03-18T00:00:00Z,17.857142857142858,23,14.1,61.2
Campos do Jordão,1990-03-25T00:00:00Z,19.05238095238095,25.5,8.9,40.6
Campos do Jordão,1990-04-01T00:00:00Z,19.742857142857144,26.8,9.6,39.6
Campos do Jordão,1990-04-08T00:00:00Z,18.242857142857144,24.8,8.6,13.5
Campos do Jordão,1990-04-15T00:00:00Z,16.71904761904762,23.5,10.9,16.2
Campos do Jordão,1990-04-22T00:00:00Z,17.99047619047619,23.6,8.4,0
Campos do Jordão,1990-04-29T00:00:00Z,15.480952380952381,22,7.4,9.5
Campos do Jordão,1990-05-06T00:00:00Z,14.785714285714286,20.8,7.2,13.600000000000001
Campos do Jordão,1990-05-13T00:00:00Z,13.79047619047619,18.2,-2.4,23.299999999999997
Campos do Jordão,1990-05-20T00:00:00Z,10.82857142857143,20.8,-2,0
Campos do Jordão,1990-05-27T00:00:00Z,14.31111111111111,20.8,3.2,0
Campos do Jordão,1990-06-03T00:00:00Z,14.966666666666667,19.9,6.6,0
Campos do Jordão,1990-06-10T00:00:00Z,12.18095238095238,18.8,3.6,2
Campos do Jordão,1990-06-17T00:00:00Z,10.283333333333333,18.8,-4.2,1
Campos do Jordão,1990-06-24T00:00:00Z,10.00952380952381,20,-3.2,0
Campos do Jordão,1990-07-01T00:00:00Z,11.342857142857143,20,2.4,35
Campos do Jordão,1990-07-08T00:00:00Z,10.10952380952381,18,1.2,9
Campos do Jordão,1990-07-15T00:00:00Z,13.933333333333334,20,1.4,55.7
Campos do Jordão,1990-07-22T00:00:00Z,12.352380952380953,21,5,5.3999999999999995
Campos do Jordão,1990-07-29T00:00:00Z,10.057142857142857,17.2,-2.2,0
Campos do Jordão,1990-08-05T00:00:00Z,12.123809523809523,20,-0.2,0
Campos do Jordão,1990-08-12T00:00:00Z,13.911111111111111,21,1.4,40
Campos do Jordão,1990-08-19T00:00:00Z,13.166666666666666,21.2,4.2,50.699999999999996
Campos do Jordão,1990-08-26T00:00:00Z,13.185714285714285,18.6,6,17
Campos do Jordão,1990-09-02T00:00:00Z,14.333333333333334,20,5.8,17.2
Campos do Jordão,1990-09-09T00:00:00Z,13.519047619047619,24,2.8,17.5
Campos do Jordão,1990-09-16T00:00:00Z,15.766666666666666,24.2,1.4,0
Campos do Jordão,1990-09-23T00:00:00Z,12.423809523809524,20.4,0.4,20.8
Campos do Jordão,1990-09-30T00:00:00Z,15.033333333333333,21.9,7.4,85
Campos do Jordão,1990-10-07T00:00:00Z,19.28095238095238,25.4,6.8,27.8
Campos do Jordão,1990-10-14T00:00:00Z,16.06,20.8,11.2,31.2
Campos do Jordão,1990-10-21T00:00:00Z,16.090476190476192,21.6,7.2,11.6
Campos do Jordão,1990-10-28T00:00:00Z,18.947619047619046,24.2,7.8,13
Campos do Jordão,1990-11-04T00:00:00Z,18.738888888888887,25,12.1,7.9
Campos do Jordão,1990-11-11T00:00:00Z,20.91111111111111,26.2,12.7,34.4
Campos do Jordão,1990-11-18T00:00:00Z,18.794444444444444,25.6,10.4,13.4
Campos do Jordão,1990-11-25T00:00:00Z,17.70952380952381,24,9,33
Campos do Jordão,1990-12-02T00:00:00Z,18.642857142857142,23.8,11.2,21.2
Campos do Jordão,1990-12-09T00:00:00Z,18.185714285714287,24,11.2,58.6
Campos do Jordão,1990-12-16T00:00:00Z,19.695238095238096,25.8,11.3,21.1
Campos do Jordão,1990-12-23T00:00:00Z,17.82857142857143,24.5,8.8,62.9
Campos do Jordão,1990-12-30T00:00:00Z,15.713333333333333,20,6.6,17.599999999999998
Campos do Jordão,1991-01-06T00:00:00Z,17.99047619047619,22.4,9.4,51.400000000000006
Campos do Jordão,1991-01-13T00:00:00Z,17.508333333333333,20.5,11.5,37.1
Campos do Jordão,1991-01-20T00:00:00Z,19.114285714285714,26,11.9,12
Campos do Jordão,1991-01-27T00:00:00Z,18.442857142857143,23.5,11.7,51.9
Campos do Jordão,1991-02-03T00:00:00Z,18.542857142857144,24.5,14.1,24.4
Campos do Jordão,1991-02-10T00:00:00Z,19.419047619047618,24.5,11.2,31.1
Campos do Jordão,1991-02-17T00:00:00Z,18.604761904761904,24,9.4,31.900000000000002
Campos do Jordão,1991-02-24T00:00:00Z,18.05238095238095,24.6,8.6,26.1
Campos do Jordão,1991-03-03T00:00:00Z,17.566666666666666,23.2,11,46.3
Campos do Jordão,1991-03-10T00:00:00Z,18.12857142857143,23.2,8.8,66.2
Campos do Jordão,1991-03-17T00:00:00Z,18.11904761904762,25,9.1,30.6
Campos do Jordão,1991-03-24T00:00:00Z,15.344444444444443,20,11.3,95.60000000000001
Campos do Jordão,1991-03-31T00:00:00Z,17.394444444444446,22.4,9,8.799999999999999
Campos do Jordão,1991-04-07T00:00:00Z,17.323809523809523,23.2,7.6,1.1
Campos do Jordão,1991-04-14T00:00:00Z,17.77777777777778,24,10,4.7
Campos do Jordão,1991-04-21T00:00:00Z,14.27142857142857,21,6.2,119.2
Campos do Jordão,1991-04-28T00:00:00Z,14.32857142857143,21.5,4.8,0
Campos do Jordão,1991-05-05T00:00:00Z,13.695238095238096,22.4,3.2,4.3
Campos do Jordão,1991-05-12T00:00:00Z,12.871428571428572,20,4.2,8.7
Campos do Jordão,1991-05-19T00:00:00Z,14.694444444444445,21,4.6,2
Campos do Jordão,1991-05-26T00:00:00Z,13.447619047619048,21.4,0.6,0
Campos do Jordão,1991-06-02T00:00:00Z,13.476190476190476,20.6,1.4,0
Campos do Jordão,1991-06-09T00:00:00Z,11.495238095238095,18,2,0.30000000000000004
Campos do Jordão,1991-06-16T00:00:00Z,13.952380952380953,20.4,2.6,4.8
Campos do Jordão,1991-06-23T00:00:00Z,13.161904761904761,20.8,3.2,26.9
Campos do Jordão,1991-06-30T00:00:00Z,12.047619047619047,19.8,-0.2,5
Campos do Jordão,1991-07-07T00:00:00Z,11.40952380952381,21.6,-0.2,3
Campos do Jordão,1991-07-14T00:00:00Z,12.880952380952381,19,2.4,6.2
Campos do Jordão,1991-07-21T00:00:00Z,12.571428571428571,21.2,0.6,0
Campos do Jordão,1991-07-28T00:00:00Z,12.204761904761904,20.4,0.6,0.2
Campos do Jordão,1991-08-04T00:00:00Z,14.485714285714286,24.2,2.2,4.8
Campos do Jordão,1991-08-11T00:00:00Z,14.233333333333334,24.2,-1.2,0
Campos do Jordão,1991-08-18T00:00:00Z,13.404761904761905,21.8,-1.2,0
Campos do Jordão,1991-08-25T00:00:00Z,15.461904761904762,23,4.2,0
Campos do Jordão,1991-09-01T00:00:00Z,11.738888888888889,22.6,-1.4,9.9
Campos do Jordão,1991-09-08T00:00:00Z,16.176190476190477,25.6,0.8,0
Campos do Jordão,1991-09-15T00:00:00Z,16.247619047619047,25.2,5.4,6.2
Campos do Jordão,1991-09-22T00:00:00Z,15.785714285714286,23.6,5.4,10.2
Campos do Jordão,1991-09-29T00:00:00Z,16.214285714285715,23,10.4,54.400000000000006
Campos do Jordão,1991-10-06T00:00:00Z,14.052380952380952,21.2,6.4,35.7
Campos do Jordão,1991-10-13T00:00:00Z,18.13809523809524,26.6,5.8,0
Campos do Jordão,1991-10-20T00:00:00Z,17.038095238095238,24,5.8,21.2
Campos do Jordão,1991-10-27T00:00:00Z,17.866666666666667,25,7.8,19.7
Campos do Jordão,1991-11-03T00:00:00Z,17.247619047619047,24.4,8,29.1
Campos do Jordão,1991-11-10T00:00:00Z,18.514285714285712,24.4,8.2,12.5
Campos do Jordão,1991-11-17T00:00:00Z,18.52857142857143,25.2,8.2,0
Campos do Jordão,1991-11-24T00:00:00Z,18.79047619047619,25,11.7,1.1
Campos do Jordão,1991-12-01T00:00:00Z,17.752380952380953,24.8,6.2,23.5
Campos do Jordão,1991-12-08T00:00:00Z,20.452380952380953,25,14.7,46.8
Campos do Jordão,1991-12-15T00:00:00Z,19.233333333333334,25.2,12.9,45.6
Campos do Jordão,1991-12-22T00:00:00Z,19.114285714285714,25,12.4,71.7
Campos do Jordão,1991-12-29T00:00:00Z,18.455555555555556,24.4,9.8,38
Campos do Jordão,1992-01-05T00:00:00Z,18.776190476190475,23.8,9.2,15.5
Campos do Jordão,1992-01-12T00:00:00Z,18.59047619047619,23.8,13.9,32.5
Campos do Jordão,1992-01-19T00:00:00Z,18.204761904761906,23.2,12.9,145
Campos do Jordão,1992-01-26T00:00:00Z,18.771428571428572,24.6,13.5,55
Campos do Jordão,1992-02-02T00:00:00Z,16,22,13.5,21
Campos do Jordão,1992-02-09T00:00:00Z,18.642857142857142,25.2,10.2,41
Campos do Jordão,1992-02-16T00:00:00Z,18.785714285714285,26.2,9.4,38.8
Campos do Jordão,1992-02-23T00:00:00Z,18.238095238095237,25.2,11.2,19.8
Campos do Jordão,1992-03-01T00:00:00Z,17.695238095238096,24.2,10.4,22.6
Campos do Jordão,1992-03-08T00:00:00Z,18.02777777777778,24.2,10,13
Campos do Jordão,1992-03-15T00:00:00Z,18.147619047619045,23.2,11.1,29.5
Campos do Jordão,1992-03-22T00:00:00Z,17.62857142857143,24.2,10.8,31.6
Campos do Jordão,1992-03-29T00:00:00Z,17.9,23.6,9.2,39.2
Campos do Jordão,1992-04-05T00:00:00Z,18.042857142857144,24.6,9.4,0
Campos do Jordão,1992-04-12T00:00:00Z,16.104761904761904,21.2,4.8,78.1
Campos do Jordão,1992-04-19T00:00:00Z,15.980952380952381,22,5.2,2
Campos do Jordão,1992-04-26T00:00:00Z,17.114285714285714,22.3,11,42.4
Campos do Jordão,1992-05-03T00:00:00Z,15.804761904761904,20.6,7.5,37
Campos do Jordão,1992-05-10T00:00:00Z,15.528571428571428,20.7,7.8,1
Campos do Jordão,1992-05-17T00:00:00Z,15.866666666666667,20.4,8.8,35.3
Campos do Jordão,1992-05-24T00:00:00Z,14.20952380952381,22.4,3.2,0
Campos do Jordão,1992-05-31T00:00:00Z,15.523809523809524,21.6,7.6,0
